id_text,text,label
28577,"@BComeUsefulWord @awwadsalotaibi In your fucking country guys with swords would cut her head off. So fuck you, saudi arabian islamo fascist",0
20020,"They all need to be Kicked, taken out of our country. Obama brought them all in Illegally. Send the Trash back to there own country",1
20002,"yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them",1
3206,Some of the kindest and most generous people I have ever met are Muslim. I am so glad to share this,0
1073,Oh Christianity.,0
20031,"Niggers and their liberal friends steal everything not tied down, just like the presidency here with acorn with its liberal defenders, FUCK YOU NIGGER OBOAMA!",1
24959,@rose99410 They are arabs. Do you need any other explanations?,1
8799,Oh yeah simple girl logic.you have no clue who I am or what girls I fuck so without any clues or evidence you just have to say that I have never spoken to a woman.  Wow woman these days are so clever,0
29058,"@mPinoe Anger is not the word, Megan. I'm offend by your comments and unpatriotic behavior. Grow up. You and your team represent the entire USA, act like it.",0
20034,gay people should die,0
20007,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,1
8111,"Gladly baby, I'd need to fuck your little ass first before I filled up your pretty pussy with cum though",0
24600,I ain't give her shit for the pussy!,0
17779,"I never called you a libtard, so please don't say I did. In fact I'm pretty fucking liberal myself.  What I did say is that it's very easy, especially for a guy from California, to have such a kumbaya outlook on these things. Forget the settlements, because I hate those too. But nobody is really dying for them so your argument is moot. Where people are dying is Gaza and that has zero to do with settlements.  Forget it, it's pointless. American Jews will never truly get it. No matter how many taglit trips or what not. I should know considering I was just like you till about 9 years ago.",0
14389,Exactly! I wish more ladies would embrace their sexuality and use it for their own pleasure and gain. It's so liberating!,0
5711,"As someone who has been both Orthodox and Catholic, I think your advice here is wise.",0
20050,"I don't care how threatened you feel, you can't go throwing respect for human rights and due process out the window and just blow a kid away to defend your shit. But this is america the free country founded on genocide and slavery where they hold people in prison camps for years without trial and property is worth more than life so",0
3094,"Russia is the bitter Incel of countries sitting in their basement sadly tinkering away their life online with shitty meme technology. So bitterly jealous of the US, the Chad of all nations, so robust that US can elect a TV clown for president for their own amusement while US economy still soars. Russian economy still remains like their military, weak and based soley on Chicken Tendies.",1
20047,i hate jews so much i wish the holocaust actually happened,1
3652,Oh shut the fuck up you shriveled incel cunt,1
20055,There is plenty of evidence that women and non-white people are disadvantaged in almost every hiring process in the western world.,0
17602,"I guarantee a large proportion of trump supporters, perhaps even a majority, would support arming border patrol and using violence as a deterrent to immigration, to put it lightly. All it takes is a few killers, a few traitors, and millions of passive, despicable enablers.",0
9067,"No, I suppose if you owned an equal number of slaves of every ethnicity under the sky, it wouldn't be. You'd just be a monumental violator of fundamental human rights and deserve to go to prison for the rest of your life and quite a while after.",0
22343,"WTF is wrong people, here is what's wrong people coming into another country and taking it over. This is what the Mullah allow, this is the Hezbollah model. When will the West wake up to what Iran is doing #Ireq @WSJ @washingtonpost @CNN @cnni @CNNPolitics @WashTimes @dcexaminer URL",1
20065,"Notwithstanding Marriyum Aurangzeb sahiba's political standing in her own right, amongst the many positives that Maryam Nawaz brought to the Pakistani political arena, bringing our female politicians to the centre-stage is one of the most notable ones. #PakistanStandsWithMaryam URL",0
20005,"Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now whimper all you like, squeal & cry that ain't gonna stop this bull from raping your boi pussy apart he'll only stop when he is done and shoots his load and breed you URL",1
20200,Nevada Student Posts Racist Rant To Snapchat: 'N*ggers Burn In Hell' URL,1
20039,Black people cant take jokes #bigfacts Here come the I'm racist and downvotes proving this sentiment,1
29916,"@JasonWoodley33 @RealTayChaTLC @w_terrence Wow that's fucking racist as fuck, bro. Thanks for showing us all how it's done",0
20046,"Men are still ten times more likely to die on the job. As we get more ""equality"", I don't see women taking dangerous jobs from men. Women are taking safe jobs from men so even more men will die on the job. If we were to have a another Vietnam (60,000 killed), 97% will be men. Men die earlier than women, but spending on woman's healthcare research (breast, ovarian cancer etc.) is four (4) times greater than the sending on mens healthcare research (prostate, testicular cancer etc.). The list goes on.",1
18446,Stupid worthless cunt rundi needs to be exiled to new dehli so she can get beef lynched,1
20049,31 Black Women Who Died In Police Custody URL,0
20018,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…",1
3774,you bengali. how lovely and courageous. nice athletic body babe,0
22380,@goldietaylor OMG. Every other white person in OK thinks they're part Cherokee. My own family has some made up story about one of my great-frans being Choctaw. She made the mistake of listening to the family mythology that her Meemaw or whoever told her. I wish they'd let it go.,0
15332,"Most of the English-speaking world mocks America on a daily basis. Doesn't mean they hate white people, or Christians, or anything. It just means you've got a fucking clown in charge and a bunch of you haven't noticed yet.",0
39667,*Le Commie retard woman: Sanghi men UgLy. No girl marry Sanghi man. Sanghi man boooooo! Meanwhile commies be looking like this 🤣 URL,1
44782,Suck his dick bitch,1
45468,And you are a damn liar. But make sure you mention who commits the most child molestations. Heres a hint. Their not black.,0
40410,"So can someone please give me the DL on this channel?  I know the main guy is some sort of bodybuilder. But is he/ or him and the camera man a gay couple with a monkey baby? Not that it matters, I'm just slightly confused about his back round.",1
40906,Fuck muslins and that aoc bitch.,0
47615,Women can't even cool anymore they are becoming obsolete. Only good for breeding 😂,0
41994,Fake news to get people fired up. Obama administration at this time deported twice as many immigrants,1
45626,"Dylann Roof, a white man who shot up a church full of black people, was charged with a hate crime and sentenced to death by our garbage Federal Justice Department. However, Emanual Samson, a black man who shot up a church full of white people, wasn't charged with a hate crime, nor was he sentenced to death by the same Federal Justice Department! EVIL FEDERAL GOVERNMENT DOUBLE STANDARDS!!! The garbage Federal Justice Department also didn't charge the black serial killer named Frederick Demond Scott with hate crimes after he shot ten white men in the back in Kansas City. WHAT THE FUCK!!!???teye",0
46467,"It's a shame women, l mean white women still SUPPORT a Man who sleep with prostitutes, dodged tax, sell America to Russia. And now opening as Racist  Iran, Russia and China are United to take down US under Trump leadership .  Since America has no friends under Trump.",0
49419,He's definitely a top 5 coach now‼,0
41197,The black woman is the only one who praises Obama LMAO,1
42756,"It's so so sad. The fact that these men, women, and children are being held in America instead of being shipped out of the country sooner. There is no racism. Just pure illegal aliens",0
49505,"Jesus is the answer. He paid the penalty for your sins on the cross. He has done what He needs to do to ensure your salvation and eternal life with Him in heaven. You have to do your part though. Believe He is God, that he died for you, that He rose again. Admit your a sinner. Call on the name of Jesus and you will be saved.",0
43401,"I think Danny Devito should play Mulan. I mean, race and sex doesn't matter anymore, so pick somebody who actually has talent. Also LMAO at her shooting a bow xD where did they get this failed abortion? Isssa mAh dooty to fight teh mongorians tryna break down mAh sheeety wall Bing bong ching ching dong",1
45473,The existence of Israel is blasphemy,0
46209,"Trump is right, no more globalist regime change, rebuild America first! Only pussies go die in useless wars for Isreali soyboys",1
44794,Why the fuck a little ass kid tryna talk bout guns this shit corny asf,0
46377,"Ravish Kumar, you are the only indian news anchor who is not biased",0
45060,"Who cares what international people think on this issue. I for one am sick and tired of listening to these freshman congresswomen seeing their elected seats as a front row ""right"" to tell us Americans every single day that we as a country suck. These women are offended on all things Trump, White people and our History. THEY will not force our country into a transformational country of their choosing. Goodness we would all living in an insane asylum. Not good!!",1
