id_text,text,label
20064,Lailat al Miraj mubarak to all Muslims.. I'm wishing for everyone's peace & prosperity🤲🏻,0
24114,'I learned very young that to be a woman in this world meant that you have to have incredibly thick skin' — Everyone needs to hear this spoken word poem on the power of women #WomensWave #WomensMarch2019 URL,0
41987,Ouuuuu niggah planked 😂 Columbian Jesus just knocked him out I'm so fucking weak,1
26653,"My grandfather, a WWII veteran, was fond of saying, ""When you find yourself on the same side of the river with Nazis, it's time to take a swim."" The persecution & oppression of LGBTQ+ people under Nazi regime is too often ignored or forgotten.  It's time to tell their stories. URL",0
2969,"""Palestinians"" were a fabricated race meant to discredit our claim to the land. Never forget that.",1
22552,"@RahulGandhi When will u give us ""OPPORTUNITY"" to thank u? Pls either leave politics or our country. You incapable to earn anything on your own. Surviving on family's black money & mommy's advice. We know that u have no brain but at least TRY to find & use 4 own benefit. You r a cute kid baby",1
34350,@xoxo_cydney @shmoneyJu @lauryn_bayza Sometimes you gotta beat a niggas ass for the respect to be engraved in his head cus words don't work when you think you are grown,1
21088,@MWWatHome If I was omnipotent I'd do all I could to stop my followers from committing such heinous acts... why do gods allow it from their sheep 🐑,0
24013,"how u look like this and ur transphobic..... ugly, blind, dumb and transphobic. pick a struggle. while ur at it get an eye lift, a forehead reduction, botox, braces, and grow some eyebrows. stupid thot. URL",0
38823,"A black bull fkc a white girl, but the lucky cuck will receive the prize! #interracial #cuckold #cuckhold #cornudo #corno #hotwife #slutwife URL",0
21139,@BlockBoyWillie Like that's a grown ass man😂😂😂 niggas so different,1
18003,Gay more chicks and slaughter every one that doesn't have a number,1
15751,"I'm sorry you're struggling and feeling invalidated. People can be so unsupportive and cruel. My kid has many LGBTQ friends who are feeling the way you are because of unsupportive people.  I can sit here and psychoanalyze you, but I'd just be regurgitating what I learned here, so I'll just refer to you to this website: [URL](URL) My kid's friends have done it and it's helped them--especially the LGBTQ community (they suffer from more mental health issues than straight people). <3",0
9713,"I must say this, these hoes ain't loyal, and I'll leave it at that",1
20042,"illegal immigrants =/= legal immigrants. in every other country in the world being ""anti-immigrant"" means you don't like either kind. but for some reason in america you get called even if you're only against the illegal kind.",0
41339,"@Just Duffy Lol, empowered muslim chick that is so stupid she has to go back and completely edit her lame attempts at ad hominem? Did you have your genitals mutilated like Omar did? No wonder you're so angry at smart white women like myself, try again, dumbass.",1
20016,Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!,1
20057,"This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.",0
4719,"Sweetie, gender is on a spectrum and isn't immobile. It can change at any giving time.  You should know that.  Maybe you should take a breath, you seen angry. You went out of your way now.",1
26487,#FridayThoughts would America b better off without white ppl?,1
42717,This song explains she a gold digger,1
20055,There is plenty of evidence that women and non-white people are disadvantaged in almost every hiring process in the western world.,0
33035,@stonecold2050 Inbred.,0
9941,"Im confused: you're either, a trans-faggot, with WAY to high self esteem, OR a starbucks barista, who has autism, and can only work in society thru being a pedophile, either way, you look like a cross between a queer, and a kid fucker, who still lives in his parents basement",1
20052,"It's just really pointless and insulting to people who actually experience racism by implying our society is in need of a reminder that being a white person is okay. Because I doubt one genuine look at history would leave anyone wondering if ""being white"" in the U.S. will be perceived as a problem.  The very concept of on a personal level being okay with the fact you were born with the skin color you were born with is of course not racist. But the statement just makes it seem like white people are at risk to become some sort of outcasts.",0
16739,"I started a lesbian boardgame group. It is awesome and I've made so many friends. So yes, I agree, make the group you want to be part of.",0
6137,exmo woman are fabulous!,0
25707,Nigga SWEARS he's going through my pain,1
23990,"""A woman becomes more empowered when she has finances in her hand. She'll tell you her husband sees her differently, she sees herself differently, and her sons see her differently"" via @Jomunji URL",0
15880,As a transwoman I hope I get to be a girlfriend for the first time by next national gf day,0
11871,Likewise for me. I was born in the 80s in the States and was pretty much the only white dude who wasn't. But I have no regrets about it now.,0
36715,Things are being done to Clean Up this Mess and permanently remove these vile creatures from the population URL,0
25252,"I'm proud to be a bisexual bearded baking brain scientist. I feel fortunate to be able to express all these aspects of my identity, and will continue to work toward ensuring the same freedom for others. #PrideMonth #PrideTurban #LoveIsLove URL",0
47939,John Marksman wtf she's a little girl. Fucking men don't know how to behave around human beings and kids now. Hope you have a daughter and it opens your fucking eyes to how disgusting and disrespectful you are.,0
682,"According the CDC, the main reason for women having abortion is convenience.",0
