id_text,text,label
29838,@MdhussenQureshi We will neither support lynchings nor Sharia Neither Terrorists nor Terrorism  Neither Triple Talaq nor Halala  Neither Population Jihad nor Love Jihad,0
48505,"Yeah, God created Adam and Eve, not Adam and Bob",0
1215,"This is called a ""Romanian with a German citizenship"". If he gets a Cambodian citizenship granted tomorrow, he will still be a Romanian, but with different citizenship.",0
14669,Mmm what beautiful clit. Keep stuffing your cunt with anything you can find,0
41431,"Martin Rangel Try germany , sweden , etc . Islamics , africans , rape and crime .... God bless America , go Trump !",0
17594,Because Muslims are the most visible brown people. People like you who suck white people's dick are hopeless.,1
38966,@TarekFatah @Siyasi_lafanter Rectums of 🐖 pigs.. inko allahu akbar bolke fatne ke alawa aur kuch nahi aata. Scums of the planet and disgrace of entire humanity.,1
25634,Your a stupid little whore whose only purpose is to be a worthless hole to take cum inside your hopeless body. yo… — you're* but at least you tried ya know URL,1
1385,Yes gonna cum all over that body.. and smear it all with my cock!!😍😍,1
44784,I'm only here for the cute Asian guy,0
20437,Literally every school shooting was done by some lame ass dipshit white loser boy.,1
46062,WTF? HOMOPHOBIC? XD you joking right? I hope so I found you from pewdiepie and I think I seen you before but I regret seeing you again -_- annoys the shit outta me! XD,0
14577,"I agree with you. It sounds like he doesn't really enjoy the games much. Even if he says it's a favorite for him, the way he plays makes it obvious it's not the style he likes best. Which is okay, don't get me wrong. But don't call it an ""issue"" with a game when it's just a mechanic you don't enjoy. It's not wrong, it's just not your thing.",0
2342,"Thank you for sharing this. I just recently accepted that I'm demisexual after years of feeling like something is wrong with me because I'm not sexually attracted to someone after a first, second, or even a fifth date. I can't tell you how many times I've just gotten myself drunk to have sex with a guy in order to feel 'normal'. It's really nice to hear fro people with similar experiences.",0
38374,Dumb bimbo cunt getting its face pussy used. URL,1
19346,Yeh not a single brain cell in her,0
592,Your hairline is retreating faster than ISIS,0
14653,"Another gay hispanic, so usual. Fuck off and die. You know ull get in due to AA, so suck my small chinese cock.",1
28445,It's 2019. Y'all white bball fans are gonna learn that how you've been talking about players has been and still is racist af.,0
40535,total faggot schaub.,1
30342,"""I believe it is important for me to make clear my support for the rights of women, the LGBTQ community and freedom of expression."" In a statement to the AP, rapper @NICKIMINAJ announced that she will not perform at a July 18 concert in Saudi Arabia. URL",0
7639,You look like a failed ISIS recruit so now you just jerk off to hentai,0
22420,"1 slut &many perv pigs! Slut is slammed, popperd up, kept high as fuck so the pigs use &abuse all his nasty holes! All his holes are raped by them in a non-apologetic sleazy way the way he loves. Every pig here is going to nut! All balls emptied in that slut. All loads are taken URL",1
7574,Okay taco munching beaner,1
25107,"Beyond sickening. No sense of humanity or humility. No remembrance of the afterlife. Only a massacre carried out by a vile and corrupt system stripping Sudanese citizens of their livelihood, freedom & absolute basic human rights #SudanUprising URL",0
9939,"How many times did U oral me and my dogs cum, it looks like it filled u up enough u fat fucking cumwhore",1
27462,i hope dis chick hurry up and fuck somebody who like her before it's too late cus i think i nutted in her,0
47609,"I, for one, am really glad the obligatory white privilege reference didn't make it into this great honest trailer!",0
15426,TALL WOMEN DESERVE ALL THE LOVE. DONT BE UPSET ABOUT YOUR HEIGHT CAUSE TALL WOMEN ARE THE BEST,0
30651,Oh my pink triangle! The great Indian ppl have decided to fight #fascism with #homophobia.,0
2406,I wouldn't have sex with her as much as she wanted and she found someone who would.,0
15309,Kill urself faggot. Grow thicker skin. You will never survive in the real world.,1
6310,Serena Williams male body double,0
49989,Migrants Worker Alliance for change should be barred from Canada. They want Canadian jobs to be replaced by foreigner students. All the liberals congregating to have Canadian jobs replaced by foreigner nationals. BAN THEM!,0
26877,"@AiG ""Why god hates pride""..... funny how he's supposed to be ""all loving"" until you twist it all round in your hate filled bigoted manner.  How about you stop persecuting other people and just concentrate on getting your own house in order? You have 2000 years to catch up on.",0
19861,"To Republicans, Christian = Southern Baptist. Any other kind of Christian isn't the ""right"" kind.",0
43743,Why so many horny milfs?,0
15961,"should HAVE you degenerate dumbfuck. in which lower class ghetto do you live that ""have"" sounds like ""of""? do you have 5 dicks at a time in your mouth while speaking?",1
5090,"Women aren't fucking robots. If they give up intimacy, its because you give up intimacy. If you wanna get a girl pregnant and then complain she's not the same cumbucket she was before she got knocked up, then you shouldn't have knocked her up.  It's not rocket science.",1
24423,no cops at pride just fatgum and his two gay sons #bnha URL,0
8861,Oh I'm sure that's what will happen. Peace in the Middle East and all that.,0
20873,This Nigga J Cole Just rode pasted me on a bike in Manhattan by himself lol lonely ass Nigga,1
11173,Man fucks jewish peeps with hot gas,1
17266,"You're a fucking man child. Fuck. You. I hope you choke on your own shit, you fucking subhuman sociopath.",1
11821,fuck you suck my dick and balls,1
41195,I pray to god one of these white fuckers run up on me putting you in the ground I promise,1
24358,Answer of the Imam to the question of Najeeb Al-`Aqbi: Can Allah create a thing like Him URL,0
40245,"@Ian Lee now I wonder who would murder a elderly black activist women and stick her body in a car trunk .you are are a typical red hat inbred moron.......no hate crime here , right cupcake. Freaken boy wonder here folks.........",1
32245,First time in the history a Pakistani PM Is this much famous in USA  Feeling proud to have a PM like him ❤️ Allhamdulillah ❤️💯 #IKinUSA #PMIKVistingUS #PMIKJalsaInUSA URL,0
15390,Fucking trans piece of shit mongrels,1
45476,"GERARDO IS SICK! EVERY COUNTRY HAS LAWS THAT ARE MADE TO PROTECT US! -- WHY HERE UNLAWFULLY! -- AND LYING ABOUT IT! -- THEY ONLY STOP BRINGING THEIR FLAGS AND SPREADING IT TO SHOW OFF WHEN IT BACK FIRED! -- THEY ARE ALL FAT AND WELL FED AND ARE NOT SUFFERING IN THEIR COUNTRIES! -- THEY ARE BROUGHT TO COME AND CORRUPTLY VOTE IN AMERICAS ELECTION, WHEN ALL LATINO CITIZENS ARE VOTING AGAINST THEM AND THEM COMMING UNLAWFULLY! THEY COME WITH THEIR LAWLESSNESS WHICH IS DOOMED TO BREAK DOWN AMERICA AND IT VALUES!",0
43206,"Most of that group were white liberals, where are you going to deport them? The fact they flew a mexican flag showed how ignorant they are about the situation, as the people in the detention center were central americans NOT Mexicans.",0
43105,if this storm isnt bad enough the colored folks will be looting soon after,1
5193,"If Christianity is real, then we are in hell...",0
6449,Buncha fags.,1
35490,"NASTY, FAUX-CHRISTIAN HOLY WILTON OF WASHINGTON, ""THE QUEEN OF THE NILE"": TRUMP'S TYPE OF ""DISCOURSE HAS NO PLACE ON THE LIPS OF THOSE WHO CONFESS CHRIST OR WHO CLAIM TO BE CIVILIZED MEMBERS OF SOCIETY!"" URL URL",1
34857,@thattoxicselena what vagina,0
31185,🔥ANAL🔥 Daddy's cum is my favorite lube. Click below to watch him grease me up with his load and pound my asshole with a rainbow dildo URL URL URL @SWRTxxx @CicisSWPromo @Lewd_Dudes @MoondustRT @QueerBabes URL,0
34804,@_igwilo @iamjussie See biased prayer oh u only prayed for graduates.😒,0
25665,He should have rebuked his entire church not apologize. Ol soft Christianity URL,0
48281,If that nigga grabbed my shirt like I would a decked em,1
15808,>Godzilla killed the Abrahamic God  No he hasn't lmao,1
3942,"> If a gay person said that they were uncomfortable with watching heterosexual sex scenes, most of us would consider that okay.  You don't even need discomfort. I am not *uncomfortable* watching heterosexual sex scenes, but straight sex does nothing for me, and each year you can count with your fingers the number of movies where the sex scene is plot relevant in any way.  So I would be perfectly happy with watching over 95% of the movies that have them with the sex scenes removed.",0
32459,@WalshFreedom And their Church Leaders Approve . Their Parents Approve . That's the Sad Part.,0
34568,"You boyfriend will never fuck you this way, slave. He won't demand you suck his cock until you swallow cum like a whore. He won't ruin your pussy while he fucks you, until you beg for mercy. He won't pick you up to drive his cock up your tight fucking ass, and pump it full of cum URL",1
25412,"I'm trying not to be Fucking Pissed & be Proud but folks. Its hard. Stop using us, start supporting us. (And fellow LGBTQA+ folks. I'm looking at you too, everyone who feels queer no matter what letter they identify as they belongs at pride. Period.)",0
47292,Good luck on that one China should drop you all on your fat heads .,0
48633,"Sorry , but Im here to inform you that Her home is Somalia, not Minnesota. Shes an Un-American Ni**er Wench that needs to be striped of her citizenship status and sent packing back to Somalia and if she cant go there then off to Mongolia for the mongaloid.",1
3685,"so u beatin females now nigga, u a whole bitch",1
18340,Redditors are just as thirsty and pathetic as Indian dudes who comment 'send vegane' under pics on Facebook. They just speak better English.,0
1243,Fucking whore you probably have AIDS now Poor broke bitch,1
33087,"@US4AfghanPeace @StateDept As long as Islamists are in power, it's a waste of time.",0
1606,Because the Irish all just decided to murder their own culture and starve themselves to death.,0
32520,You know why these niggas love me?  Cause baby don't give a fuck. URL,0
3746,Hey man I wish you the very best with your endeavours to pursue and eventually consummate with a thicc white girl. It's not something everyone can do but if your still young you have hope. Time is the biggest deal breaker. I urge you get all the cute white girls throwing themselves at you. Godspeed man.,0
31343,That pussy needs to get wrecked,0
24155,"@DominicRaab ISLAM wants World Domination! If they take Israel, it will be OUR Countries next!!..They're NOT just out to destroy the Jews, they want to destroy all non Muslims!!..Wake up World NOW!..UNITE and ( legally ) ban this sneaky, vile Ideology ( ISLAM ) from all OUR Countries NOW! URL",0
34526,"why do people always say ""if she not girl right i beat her up alr sia"" you not fucking pussy you just beat up the person regardless of gender la cb kia",0
23969,They are not new to killing people in Ramadan.  Allah yejazeehum.,1
40230,No disrespect but Angelo is one fine strong black man.,0
47611,More handouts for the Blacks so they can run rampant in the fucking streets. Not a good idea you racist fucking pieces of shit,0
18076,You need to be held down and raped by a dog like the bitch you are,1
20413,What a dirty c*nt. URL,1
43620,She is stupid and we need to deport her,0
5438,these fuckers are gonna get us banned for being white,0
30888,@73rrorist Ima hold this bitch down and pour vodka in her eye socket what a shit head,0
49084,Mass immigration is the only way we're going to solve our environmental problems. Parasitical population growth,0
43538,Theresa Kim But celebrating he's a homo is a political viewpoint. The genius of code-breaking isn't.,1
6084,"Start including a way for posters to respond to these guys, post a twitter or something. ""Sexual market place"", my goodness these guys need to physically be attacked.",0
48692,"Seeing Puerto Ricans finally stand up for themselves is a great thing .The corruption in Puerto rico has been way out of control for along time. Both my Parents were born there. Ricky Martin and Deltoro are a plus !! Mark , Jlo where are you?",0
49117,Iran is getting to big for their britches! Don't they understand a war will end them?!,0
36107,If I had a son and he turned out straight I'm sneaking into his room at night and showing him what good dick feel like 💯,1
4126,"dudes need to grow up and get over themselves. Maybe it's because I'm trans (or a decent human being), but I was livid when my partner told me her ex's made her hide them in a drawer rather have them within reach of the toilet. I'll never have a period, but that doesn't change the fact that half the human population deals with it; it's bad enough as is without all the cultural shame and stigma.",0
18038,"Can't believe I found this fuckfest of a sub linked elsewhere. Holy shit you're all a bunch of mind melted, demented faggots. Women shouldn't be messing with tools, anyone who has a right brain would know that. Get your progressive shit talk out of here. Fucking queers ruining society",1
22053,"Lawsuit seeks investigation into claims Rep. Omar abused immigration system, married brother: URL",0
5861,"I'm tired of religion being shoved in every form of media, politics and education. We get it, you're religious. Move on with your life.",0
39731,Crowd started chanting Boom Boom Afridi when Dhoni reached Kashmir.. What a sight @SAfridiOfficial 🇵🇰 #Cricket #PakistanZindabad URL,1
909,"""Go fuck yourself."" If the Abrahamic God is the one we're talking about, he's a goddamn cunt.",1
10266,Awesome! I wish more women would do this.,0
9810,I'm Bi and I am proud of what I made. This is a very welcoming sub so I wanted to share,0
34377,Bro this shit too funny niggas don't know nothing 🤣🤣🤣🤣,1
17053,Oh no some spineless pussy called my tough love disgusting what will I ever do,1
32119,@thehill She's a worthless cunt.,1
16629,Wouldn't be the last either. I'd leave you on your leash in the closet til I needed a good place to dump my cum. I'd love for your slut throat to drain me.,1
14467,"Why do you care so much about mass shootings? The likelihood is that your shithole country still stones people to death sure outweighs an infinitesimal amount of our crime. You can't even leave Islam without being killed in most Islamic countries, so trying to explain freedom to you is literally casting pears before swine.",1
12137,your momma raised a bitch dont be mad at me for it hoe,1
13517,LGBTQ+ sourced are grasping at straws? Lmao okay bud.,0
15367,"Now, I'm a white female in upper Florida/lower Alabama, but white propel can take their spice. I'm a pansy for Mexican spicy stuff, but I can eat spicy Asian food like a champ!",0
46329,"That Lesbian needs to Repent (Turn from her Evil Ways), Otherwise she's gonna Burn in Hell Fire With All the LGBTs, SIN Lovers, Idolaters, Pagans and those people playing Church & Religion.",1
23429,Pussy ass Israeli scum always wanna block loooool,1
48963,Omar needs to be deported!,0
15041,Fuck who you're going to fuck and shut up about it.  Giving yourself a new label because you prefer a pinky up your ass instead of a thumb is stupid. It's the exact reason why the attack helicopter garbage is alive and well with morons. I'm sorry you need a special little name to feel good about yourself for only wanting men on tuesdays and every other thursday.,0
828,"Thats funny, you sure love Saudi Arabia, the makers of 9/11. Plus, your own war machine is pretty much the biggest terrorist organization in the world. You're about to start another pointless war to steal more oil from the Middle East. You deserve to be nuked.",0
44881,Shout out Lumpy Latino,1
27982,@sadfalafel Go back to where you came from then immigrant 😡😡😡😡,0
21762,@MonserratEnri15 @AriTheDon @gherbo Girl are you white calling someone ghetto???Sit the fuck down and go over to tmz or hollywire or something before you get violated with your wannabe down ass.The nerve of you.,1
16388,"Yeah, that's why I say most, but not all. There's still nearly 200 countries (I think?) in the world and the Muslim countries are still a small number of those countries.  But you're welcome and as everyone else as said, stay safe and everyone from outside of Russia in here supports you guys 100%.... even more!",0
5112,Thought we were done slut shaming tbh,0
36127,Only single girls and feminists are on the Timeline right now. Girls in relationships are busy having sex with their boyfriends.,0
9168,I never said becoming a minority holy shit. I just want the mentality to change and some new blood here and there. It's good for a nation to mature and grow.,0
15294,"YTA. Seriously? Using a slur is never a joke. ""Edgy sense of humor"" my ass. There's nothing fucking edgy about using that word. That's some edge-lord bullshit. It wouldn't matter if you made this 'joke' and all your friends were straight. It's never OK to use words that demean a minority group. Full stop.",0
28621,You are spreading fake propoganda against the Indian forces.  This is Baloch where coward Pakistani forces targeting baloch people.  Don't spread fake videos URL,1
22657,Black trans women in Middle Eastern countries don't have a life expectancy at all. URL,0
27978,Women like astrology because it's an easy way to divert the blame when they fuck up.,1
35594,...I loved everything you said but random black women have no obligation to your children.,0
17956,surprised he could even do anything with all the cocks in his ass and in his mouth.,1
42640,White old men in America are a threat,0
20469,"her grandfather every night as a part of his experiment with Brahmacharya! Wherever Mohandas Karam Chand Gandhi went, Manu had to go with him and was forced to sleep with him nude! Even when he went to Noakhali where still d atmosphere was full of the weeping sounds of /20",0
9436,I think this post got raided by incels. Apparently this goon speaks for the masses. Sad.,1
13322,"You got it all backwards retarded hole, it's females who are priveleged caste that gets everything handed to them simply by the virtue of having a cunt. Check your female privilege next time you want to open your sperm receiver.",1
19749,You look like a gay cop who was caught fucking the junior deputies,0
8348,That's the gay agenda *rips off your arm*,0
16129,No she cares you fucking pussy,1
27022,pussy niggas make me sick BITCH YOU MAKE ME SICK 😷,1
32421,simp behaviour is screaming from you cunt,1
12211,That church is amazing for sure. Massey Hall is pretty special. It's a big room but sounds brilliant. You can stand on the edge of the stage and fill the place. -Matt,0
14896,"I'm still super ambivalent about HRT because I'm transmasc at most and will probably keep on wearing skirts and dresses even after top surgery because that's what makes me feel happy and confident. Some days I fantasize about having a cute beard and mustache I can put flowers in, other days that feels like a horror show. Freakin nonbinary problems, I tell ya.",0
